order_id,customer_id,order_status,order_purchase_timestamp,customer_state,payment_type,payment_installments,payment_value,n_items,total_product_value,total_freight,primary_category,order_month,order_hour,order_dow,is_completed,was_late,review_score
ord_004375,cust_04673,delivered,2017-10-02 07:44:00,BA,credit_card,3,265.41,1,255.71,9.7,toys,2017-10,7,Monday,1,0,3.0
ord_004376,cust_03853,canceled,2017-07-29 08:02:00,BA,boleto,1,78.58,1,59.96,18.62,health_beauty,2017-07,8,Saturday,0,0,
ord_004377,cust_05696,delivered,2017-05-05 13:09:00,SC,voucher,1,654.26,1,641.8,12.46,babies,2017-05,13,Friday,1,0,2.0
ord_004378,cust_02410,delivered,2018-02-23 14:11:00,CE,credit_card,6,281.22,1,253.05,28.17,health_beauty,2018-02,14,Friday,1,0,4.0
ord_004379,cust_00340,delivered,2018-01-07 11:37:00,PE,boleto,1,126.91,1,111.4,15.51,garden_tools,2018-01,11,Sunday,1,0,5.0
ord_004380,cust_00610,delivered,2017-07-09 11:16:00,AL,boleto,1,101.1,1,85.65,15.45,babies,2017-07,11,Sunday,1,1,4.0
ord_004381,cust_03089,delivered,2017-03-22 11:37:00,AL,credit_card,5,1031.93,2,1004.8,27.130000000000003,bed_bath_table,2017-03,11,Wednesday,1,0,5.0
ord_004382,cust_04882,delivered,2017-09-21 21:23:00,MG,credit_card,5,124.98,1,109.5,15.48,furniture_decor,2017-09,21,Thursday,1,0,4.0
ord_004383,cust_01729,canceled,2017-09-08 21:58:00,RN,boleto,1,467.35,1,442.76,24.59,housewares,2017-09,21,Friday,0,0,
ord_004384,cust_02865,delivered,2018-07-03 09:20:00,RJ,credit_card,2,631.86,1,592.09,39.77,cool_stuff,2018-07,9,Tuesday,1,1,1.0
ord_004385,cust_05568,canceled,2018-06-18 13:00:00,SP,debit_card,1,94.3,1,54.27,40.03,cool_stuff,2018-06,13,Monday,0,0,
ord_004386,cust_04633,delivered,2018-06-26 11:50:00,SP,credit_card,2,180.98,1,150.71,30.27,books_general_interest,2018-06,11,Tuesday,1,1,2.0
ord_004387,cust_04252,delivered,2017-07-29 14:29:00,RJ,credit_card,2,236.82,1,197.46,39.36,health_beauty,2017-07,14,Saturday,1,0,5.0
ord_004388,cust_06082,delivered,2017-08-21 14:10:00,SP,debit_card,1,1164.76,2,1096.33,68.43,perfumery,2017-08,14,Monday,1,1,3.0
ord_004389,cust_05119,delivered,2018-01-27 00:03:00,BA,credit_card,1,45.22,1,26.84,18.38,housewares,2018-01,0,Saturday,1,0,4.0
ord_004390,cust_04092,processing,2017-06-12 15:37:00,MG,boleto,1,1035.7,3,957.36,78.34,sports_leisure,2017-06,15,Monday,0,0,
ord_004391,cust_05092,delivered,2018-02-06 16:55:00,RJ,credit_card,10,121.14,1,102.2,18.94,bed_bath_table,2018-02,16,Tuesday,1,0,5.0
ord_004392,cust_05631,delivered,2017-10-13 12:16:00,PR,voucher,1,149.5,1,136.99,12.51,bed_bath_table,2017-10,12,Friday,1,0,5.0
ord_004393,cust_04444,delivered,2018-01-30 12:11:00,RJ,credit_card,3,1428.62,3,1343.73,84.89,health_beauty,2018-01,12,Tuesday,1,0,5.0
ord_004394,cust_05955,delivered,2017-03-24 21:07:00,RJ,boleto,1,631.77,2,586.22,45.550000000000004,sports_leisure,2017-03,21,Friday,1,0,5.0
ord_004395,cust_02321,delivered,2017-02-14 17:07:00,PE,boleto,1,174.71,1,141.41,33.3,health_beauty,2017-02,17,Tuesday,1,1,4.0
ord_004396,cust_00903,delivered,2017-05-27 12:54:00,MG,boleto,1,523.91,1,480.66,43.25,sports_leisure,2017-05,12,Saturday,1,1,5.0
ord_004397,cust_05235,canceled,2017-01-30 10:20:00,DF,boleto,1,1245.83,3,1149.31,96.52000000000001,electronics,2017-01,10,Monday,0,0,
ord_004398,cust_02525,unavailable,2018-01-19 22:48:00,DF,boleto,1,537.92,1,512.56,25.36,housewares,2018-01,22,Friday,0,0,
ord_004399,cust_02482,delivered,2017-06-17 09:29:00,RJ,boleto,1,452.25,1,440.14,12.11,computers_accessories,2017-06,9,Saturday,1,0,5.0
ord_004400,cust_00060,delivered,2017-08-13 22:23:00,MT,credit_card,1,918.94,3,813.0899999999999,105.85,garden_tools,2017-08,22,Sunday,1,1,2.0
ord_004401,cust_01227,delivered,2018-01-10 12:36:00,SP,credit_card,4,645.42,1,600.87,44.55,bed_bath_table,2018-01,12,Wednesday,1,1,4.0
ord_004402,cust_02575,delivered,2018-01-02 09:10:00,BA,boleto,1,843.46,2,786.28,57.18,health_beauty,2018-01,9,Tuesday,1,1,2.0
ord_004403,cust_02333,delivered,2017-02-08 11:46:00,SP,debit_card,1,1421.37,3,1341.6799999999998,79.69,electronics,2017-02,11,Wednesday,1,1,4.0
ord_004404,cust_05539,delivered,2017-08-30 13:54:00,PE,boleto,1,73.33,1,62.17,11.16,bed_bath_table,2017-08,13,Wednesday,1,0,5.0
ord_004405,cust_06019,unavailable,2017-12-31 20:30:00,RJ,boleto,1,569.75,1,557.08,12.67,health_beauty,2017-12,20,Sunday,0,0,
ord_004406,cust_02850,unavailable,2018-04-30 11:35:00,PR,boleto,1,1274.75,2,1231.77,42.98,bed_bath_table,2018-04,11,Monday,0,0,
ord_004407,cust_05470,delivered,2017-05-11 12:32:00,SC,credit_card,1,600.22,1,591.49,8.73,housewares,2017-05,12,Thursday,1,1,4.0
ord_004408,cust_04353,delivered,2018-02-21 11:20:00,RS,credit_card,8,323.38,1,298.28,25.1,cool_stuff,2018-02,11,Wednesday,1,1,1.0
ord_004409,cust_02014,delivered,2017-04-03 00:23:00,CE,voucher,1,49.53,1,32.81,16.72,watches_gifts,2017-04,0,Monday,1,1,1.0
ord_004410,cust_00707,processing,2017-10-03 16:44:00,RS,boleto,1,860.53,2,833.1500000000001,27.38,pet_shop,2017-10,16,Tuesday,0,0,
ord_004411,cust_05670,delivered,2017-03-15 15:43:00,MG,credit_card,1,749.36,1,718.2,31.16,furniture_decor,2017-03,15,Wednesday,1,0,5.0
ord_004412,cust_05156,delivered,2017-05-21 21:35:00,SP,voucher,1,129.93,1,87.72,42.21,watches_gifts,2017-05,21,Sunday,1,0,5.0
ord_004413,cust_05341,delivered,2017-12-26 09:04:00,CE,boleto,1,159.1,1,121.36,37.74,electronics,2017-12,9,Tuesday,1,0,3.0
ord_004414,cust_06190,delivered,2017-07-30 10:50:00,SE,boleto,1,547.25,1,521.48,25.77,bed_bath_table,2017-07,10,Sunday,1,0,2.0
ord_004415,cust_06076,delivered,2018-05-15 19:49:00,PE,credit_card,2,90.3,1,54.08,36.22,watches_gifts,2018-05,19,Tuesday,1,0,5.0
ord_004416,cust_05872,delivered,2018-03-06 11:22:00,PE,credit_card,4,576.18,1,540.6,35.58,sports_leisure,2018-03,11,Tuesday,1,0,5.0
ord_004417,cust_00333,delivered,2017-01-21 11:58:00,RJ,credit_card,10,329.81,2,302.73,27.08,furniture_decor,2017-01,11,Saturday,1,1,3.0
ord_004418,cust_01270,delivered,2017-03-24 07:59:00,SP,credit_card,5,865.34,2,815.3299999999999,50.010000000000005,bed_bath_table,2017-03,7,Friday,1,1,2.0
ord_004419,cust_05210,delivered,2017-09-03 14:54:00,SP,debit_card,1,229.65,1,220.65,9.0,housewares,2017-09,14,Sunday,1,0,5.0
ord_004420,cust_05003,delivered,2018-02-20 13:54:00,SP,credit_card,1,750.87,2,695.77,55.1,fashion_bags_accessories,2018-02,13,Tuesday,1,1,4.0
ord_004421,cust_04869,delivered,2017-09-20 18:41:00,BA,boleto,1,475.66,1,456.23,19.43,housewares,2017-09,18,Wednesday,1,1,3.0
ord_004422,cust_04114,delivered,2017-03-05 17:10:00,SP,voucher,1,1190.25,2,1111.17,79.08000000000001,housewares,2017-03,17,Sunday,1,1,1.0
ord_004423,cust_05530,delivered,2018-07-24 12:53:00,MT,credit_card,1,658.99,1,649.82,9.17,babies,2018-07,12,Tuesday,1,0,5.0
ord_004424,cust_04479,delivered,2018-07-07 08:41:00,SC,boleto,1,333.31,1,306.49,26.82,bed_bath_table,2018-07,8,Saturday,1,0,5.0
ord_004425,cust_02270,delivered,2017-09-17 10:54:00,SC,voucher,1,418.73,1,407.42,11.31,furniture_decor,2017-09,10,Sunday,1,1,4.0
ord_004426,cust_05688,delivered,2017-12-06 07:56:00,SP,credit_card,2,553.96,2,519.97,33.989999999999995,auto,2017-12,7,Wednesday,1,0,4.0
ord_004427,cust_02457,canceled,2017-06-26 16:55:00,DF,credit_card,2,688.77,1,669.36,19.41,furniture_decor,2017-06,16,Monday,0,0,
ord_004428,cust_03647,delivered,2017-07-03 13:20:00,SP,debit_card,1,454.84,3,348.59000000000003,106.25,auto,2017-07,13,Monday,1,0,4.0
ord_004429,cust_03796,unavailable,2017-03-15 14:38:00,RJ,boleto,1,35.23,1,20.94,14.29,bed_bath_table,2017-03,14,Wednesday,0,0,
ord_004430,cust_02613,delivered,2017-07-17 17:42:00,PR,credit_card,1,247.89,1,214.19,33.7,stationery,2017-07,17,Monday,1,0,2.0
ord_004431,cust_02421,delivered,2017-02-10 15:31:00,MG,credit_card,12,1061.58,2,997.6899999999999,63.89,health_beauty,2017-02,15,Friday,1,1,1.0
ord_004432,cust_04135,delivered,2017-02-18 13:54:00,SP,boleto,1,640.56,1,599.56,41.0,perfumery,2017-02,13,Saturday,1,0,5.0
ord_004433,cust_05190,delivered,2018-04-20 23:02:00,PR,credit_card,3,436.61,1,391.69,44.92,housewares,2018-04,23,Friday,1,1,2.0
ord_004434,cust_03057,delivered,2018-08-25 12:01:00,CE,debit_card,1,356.42,1,313.16,43.26,watches_gifts,2018-08,12,Saturday,1,1,4.0
ord_004435,cust_01040,delivered,2017-01-30 12:07:00,SP,debit_card,1,1074.65,2,1028.24,46.41,pet_shop,2017-01,12,Monday,1,1,4.0
ord_004436,cust_05638,canceled,2017-08-23 10:33:00,SP,boleto,1,502.6,1,483.82,18.78,watches_gifts,2017-08,10,Wednesday,0,0,
ord_004437,cust_03228,delivered,2018-02-17 23:33:00,GO,boleto,1,650.45,1,639.85,10.6,fashion_bags_accessories,2018-02,23,Saturday,1,0,2.0
ord_004438,cust_06067,delivered,2017-02-02 21:19:00,SP,credit_card,10,2007.21,4,1880.82,126.39,furniture_decor,2017-02,21,Thursday,1,0,4.0
ord_004439,cust_00790,delivered,2017-08-09 08:46:00,RJ,boleto,1,269.21,2,229.49,39.72,sports_leisure,2017-08,8,Wednesday,1,1,2.0
ord_004440,cust_03610,delivered,2017-05-09 08:47:00,SP,debit_card,1,604.81,1,568.8,36.01,bed_bath_table,2017-05,8,Tuesday,1,1,1.0
ord_004441,cust_04385,delivered,2018-03-05 15:00:00,BA,boleto,1,88.67,1,48.1,40.57,garden_tools,2018-03,15,Monday,1,1,3.0
ord_004442,cust_03595,delivered,2017-10-10 09:03:00,DF,credit_card,2,581.65,1,568.25,13.4,auto,2017-10,9,Tuesday,1,1,3.0
ord_004443,cust_03207,delivered,2017-08-20 11:20:00,MT,debit_card,1,517.31,1,482.87,34.44,bed_bath_table,2017-08,11,Sunday,1,1,1.0
ord_004444,cust_03044,delivered,2017-11-27 17:36:00,DF,credit_card,1,468.45,1,429.23,39.22,computers_accessories,2017-11,17,Monday,1,1,1.0
ord_004445,cust_03613,delivered,2017-11-24 09:05:00,SP,credit_card,5,375.52,1,335.77,39.75,telephony,2017-11,9,Friday,1,1,4.0
ord_004446,cust_01149,delivered,2017-03-11 17:16:00,CE,boleto,1,120.21,1,100.14,20.07,sports_leisure,2017-03,17,Saturday,1,0,3.0
ord_004447,cust_04792,canceled,2017-08-02 10:56:00,SC,credit_card,1,190.74,1,168.53,22.21,pet_shop,2017-08,10,Wednesday,0,0,
ord_004448,cust_03047,delivered,2018-02-05 14:42:00,PR,credit_card,5,331.89,2,283.24,48.650000000000006,electronics,2018-02,14,Monday,1,1,2.0
ord_004449,cust_02311,canceled,2018-03-15 12:01:00,SP,voucher,1,596.61,1,559.27,37.34,cool_stuff,2018-03,12,Thursday,0,0,
ord_004450,cust_00750,delivered,2017-07-27 16:36:00,MG,boleto,1,1200.8,4,1125.15,75.65,pet_shop,2017-07,16,Thursday,1,0,4.0
ord_004451,cust_05293,delivered,2017-12-14 07:10:00,SP,boleto,1,641.34,1,613.89,27.45,bed_bath_table,2017-12,7,Thursday,1,1,4.0
ord_004452,cust_00651,delivered,2017-03-06 11:45:00,SP,credit_card,3,205.26,1,167.48,37.78,garden_tools,2017-03,11,Monday,1,1,2.0
ord_004453,cust_00369,delivered,2017-02-09 18:41:00,PR,credit_card,2,648.6,1,627.33,21.27,telephony,2017-02,18,Thursday,1,0,5.0
ord_004454,cust_03781,delivered,2017-10-31 15:01:00,RJ,boleto,1,650.45,1,629.96,20.49,housewares,2017-10,15,Tuesday,1,0,5.0
ord_004455,cust_06097,delivered,2018-05-23 12:37:00,SP,credit_card,12,1170.24,3,1095.73,74.51,stationery,2018-05,12,Wednesday,1,0,5.0
ord_004456,cust_02094,delivered,2017-06-23 13:55:00,DF,debit_card,1,450.34,2,397.72,52.620000000000005,cool_stuff,2017-06,13,Friday,1,0,4.0
ord_004457,cust_01554,delivered,2017-08-07 00:27:00,MT,credit_card,1,448.74,1,431.71,17.03,health_beauty,2017-08,0,Monday,1,0,4.0
ord_004458,cust_03444,delivered,2017-02-25 13:47:00,RJ,debit_card,1,270.17,2,216.13,54.040000000000006,cool_stuff,2017-02,13,Saturday,1,1,3.0
ord_004459,cust_04689,delivered,2017-02-20 13:37:00,MG,boleto,1,82.25,1,55.15,27.1,garden_tools,2017-02,13,Monday,1,0,5.0
ord_004460,cust_00675,delivered,2018-07-30 21:51:00,RS,credit_card,3,602.4,1,588.73,13.67,perfumery,2018-07,21,Monday,1,0,5.0
ord_004461,cust_05438,delivered,2017-05-02 14:17:00,SC,credit_card,3,967.43,2,896.31,71.12,books_general_interest,2017-05,14,Tuesday,1,1,3.0
ord_004462,cust_04446,delivered,2018-04-08 13:52:00,MG,boleto,1,66.03,1,47.69,18.34,housewares,2018-04,13,Sunday,1,1,3.0
ord_004463,cust_02239,delivered,2017-07-24 15:59:00,SP,boleto,1,641.21,2,574.26,66.94999999999999,sports_leisure,2017-07,15,Monday,1,1,3.0
ord_004464,cust_01189,delivered,2018-05-12 20:16:00,MG,debit_card,1,1303.3,3,1231.19,72.11,garden_tools,2018-05,20,Saturday,1,0,4.0
ord_004465,cust_05303,delivered,2017-04-21 11:39:00,PR,credit_card,6,634.72,1,616.61,18.11,watches_gifts,2017-04,11,Friday,1,1,4.0
ord_004466,cust_04413,delivered,2017-12-15 22:20:00,ES,credit_card,1,750.04,2,675.23,74.81,health_beauty,2017-12,22,Friday,1,1,4.0
ord_004467,cust_00587,delivered,2018-01-03 22:56:00,MA,boleto,1,1113.82,3,1019.51,94.31,sports_leisure,2018-01,22,Wednesday,1,0,4.0
ord_004468,cust_01006,canceled,2017-02-14 12:06:00,SP,credit_card,10,462.78,1,421.69,41.09,sports_leisure,2017-02,12,Tuesday,0,0,
ord_004469,cust_03422,delivered,2017-12-26 14:54:00,SP,credit_card,1,275.05,1,245.01,30.04,toys,2017-12,14,Tuesday,1,1,2.0
ord_004470,cust_00152,delivered,2017-10-05 14:51:00,DF,debit_card,1,676.58,1,648.85,27.73,computers_accessories,2017-10,14,Thursday,1,0,5.0
ord_004471,cust_02647,delivered,2017-11-20 13:33:00,RJ,debit_card,1,887.37,2,830.23,57.14,telephony,2017-11,13,Monday,1,0,5.0
ord_004472,cust_01917,delivered,2017-02-18 10:22:00,PR,debit_card,1,322.05,1,284.1,37.95,housewares,2017-02,10,Saturday,1,1,2.0
ord_004473,cust_01598,delivered,2017-01-07 14:43:00,SP,credit_card,1,1248.0,2,1166.65,81.35,bed_bath_table,2017-01,14,Saturday,1,0,5.0
ord_004474,cust_01862,delivered,2018-04-27 16:43:00,BA,credit_card,5,658.15,1,636.97,21.18,bed_bath_table,2018-04,16,Friday,1,1,1.0
ord_004475,cust_01190,delivered,2017-05-08 18:03:00,RJ,credit_card,1,298.42,1,257.01,41.41,fashion_bags_accessories,2017-05,18,Monday,1,1,1.0
ord_004476,cust_03644,delivered,2018-06-17 19:40:00,SC,debit_card,1,113.74,1,104.56,9.18,sports_leisure,2018-06,19,Sunday,1,1,4.0
ord_004477,cust_01101,delivered,2017-03-31 08:26:00,SP,credit_card,3,218.61,1,207.67,10.94,sports_leisure,2017-03,8,Friday,1,1,1.0
ord_004478,cust_04630,canceled,2018-03-27 16:06:00,RJ,boleto,1,658.35,1,621.07,37.28,garden_tools,2018-03,16,Tuesday,0,0,
ord_004479,cust_00845,delivered,2017-04-23 14:33:00,BA,credit_card,4,215.99,1,200.22,15.77,computers_accessories,2017-04,14,Sunday,1,1,3.0
ord_004480,cust_03040,delivered,2017-04-17 14:44:00,RJ,voucher,1,515.8,2,447.04,68.76,furniture_decor,2017-04,14,Monday,1,1,2.0
ord_004481,cust_05671,delivered,2018-04-03 09:16:00,PI,debit_card,1,1107.02,3,1044.16,62.86,health_beauty,2018-04,9,Tuesday,1,1,1.0
ord_004482,cust_00880,delivered,2017-10-04 21:48:00,SP,credit_card,1,336.02,1,302.07,33.95,telephony,2017-10,21,Wednesday,1,0,5.0
ord_004483,cust_02051,delivered,2017-12-11 20:34:00,GO,boleto,1,198.5,1,169.65,28.85,health_beauty,2017-12,20,Monday,1,0,5.0
ord_004484,cust_00267,delivered,2017-05-11 20:29:00,RJ,credit_card,1,47.38,1,38.8,8.58,housewares,2017-05,20,Thursday,1,0,5.0
ord_004485,cust_05612,delivered,2018-05-13 14:33:00,RS,credit_card,4,296.26,1,272.8,23.46,auto,2018-05,14,Sunday,1,0,4.0
ord_004486,cust_03622,delivered,2018-08-19 14:11:00,MG,credit_card,10,600.22,1,566.17,34.05,cool_stuff,2018-08,14,Sunday,1,0,5.0
ord_004487,cust_04893,delivered,2018-08-04 13:43:00,SP,debit_card,1,468.38,1,433.41,34.97,bed_bath_table,2018-08,13,Saturday,1,1,3.0
ord_004488,cust_01921,delivered,2017-09-07 14:56:00,PB,credit_card,1,53.97,1,18.47,35.5,health_beauty,2017-09,14,Thursday,1,0,4.0
ord_004489,cust_05569,delivered,2018-01-23 10:25:00,SP,credit_card,1,515.95,1,476.88,39.07,fashion_bags_accessories,2018-01,10,Tuesday,1,0,5.0
ord_004490,cust_06021,delivered,2018-01-10 11:24:00,SP,credit_card,3,1141.97,2,1061.7,80.27000000000001,sports_leisure,2018-01,11,Wednesday,1,1,2.0
ord_004491,cust_02349,unavailable,2017-01-30 08:36:00,SP,boleto,1,116.12,1,97.16,18.96,electronics,2017-01,8,Monday,0,0,
ord_004492,cust_01438,canceled,2017-10-19 09:32:00,ES,boleto,1,579.51,1,564.92,14.59,cool_stuff,2017-10,9,Thursday,0,0,
ord_004493,cust_02232,delivered,2018-07-03 14:18:00,RS,voucher,1,307.43,1,281.24,26.19,telephony,2018-07,14,Tuesday,1,0,5.0
ord_004494,cust_02757,delivered,2018-04-22 11:06:00,SP,credit_card,3,245.82,1,216.72,29.1,babies,2018-04,11,Sunday,1,1,5.0
ord_004495,cust_02703,delivered,2017-07-01 20:09:00,RJ,credit_card,8,469.76,1,453.0,16.76,stationery,2017-07,20,Saturday,1,0,5.0
ord_004496,cust_03800,delivered,2017-01-18 06:34:00,MG,credit_card,12,394.98,1,378.44,16.54,pet_shop,2017-01,6,Wednesday,1,1,3.0
ord_004497,cust_03000,delivered,2018-08-24 09:49:00,SP,debit_card,1,112.43,1,99.7,12.73,cool_stuff,2018-08,9,Friday,1,0,5.0
ord_004498,cust_02190,delivered,2018-08-30 08:02:00,PR,boleto,1,697.65,1,687.62,10.03,furniture_decor,2018-08,8,Thursday,1,0,3.0
ord_004499,cust_01543,delivered,2017-01-02 18:56:00,RJ,credit_card,8,226.09,2,180.22,45.870000000000005,pet_shop,2017-01,18,Monday,1,0,5.0
ord_004500,cust_04727,delivered,2017-03-21 01:15:00,RJ,credit_card,1,256.66,2,193.07999999999998,63.58,perfumery,2017-03,1,Tuesday,1,0,5.0
ord_004501,cust_04155,unavailable,2017-10-17 22:31:00,CE,credit_card,2,640.54,1,609.69,30.85,sports_leisure,2017-10,22,Tuesday,0,0,
ord_004502,cust_00762,unavailable,2017-03-28 15:54:00,SP,boleto,1,1822.75,3,1753.54,69.21000000000001,bed_bath_table,2017-03,15,Tuesday,0,0,
ord_004503,cust_02402,delivered,2017-09-10 15:53:00,MT,credit_card,10,440.9,1,411.77,29.13,auto,2017-09,15,Sunday,1,1,4.0
ord_004504,cust_00710,delivered,2017-09-05 01:06:00,MG,boleto,1,384.99,2,323.22,61.77,bed_bath_table,2017-09,1,Tuesday,1,1,3.0
ord_004505,cust_00424,delivered,2017-10-27 08:59:00,SP,credit_card,1,383.57,1,370.49,13.08,books_general_interest,2017-10,8,Friday,1,0,4.0
ord_004506,cust_02850,delivered,2017-05-30 15:01:00,RJ,boleto,1,172.32,1,135.95,36.37,auto,2017-05,15,Tuesday,1,0,3.0
ord_004507,cust_05649,delivered,2017-07-29 15:08:00,PR,credit_card,2,441.92,1,419.91,22.01,cool_stuff,2017-07,15,Saturday,1,1,4.0
ord_004508,cust_05069,delivered,2018-03-12 13:53:00,SC,credit_card,12,529.52,2,482.98,46.540000000000006,food_drink,2018-03,13,Monday,1,1,3.0
ord_004509,cust_02631,delivered,2017-09-12 15:10:00,DF,credit_card,3,660.59,2,612.45,48.14,housewares,2017-09,15,Tuesday,1,1,3.0
ord_004510,cust_00948,delivered,2017-03-04 16:56:00,MG,credit_card,6,198.49,1,185.25,13.24,sports_leisure,2017-03,16,Saturday,1,1,3.0
ord_004511,cust_03196,canceled,2018-06-17 15:20:00,DF,boleto,1,679.68,2,643.01,36.67,health_beauty,2018-06,15,Sunday,0,0,
ord_004512,cust_00107,delivered,2018-07-11 09:28:00,SP,boleto,1,1483.32,4,1385.1399999999999,98.18,furniture_decor,2018-07,9,Wednesday,1,1,2.0
ord_004513,cust_02943,delivered,2018-07-12 11:13:00,SP,credit_card,1,444.64,1,428.89,15.75,watches_gifts,2018-07,11,Thursday,1,1,4.0
ord_004514,cust_00409,delivered,2017-06-06 05:23:00,MG,credit_card,6,197.82,1,177.21,20.61,health_beauty,2017-06,5,Tuesday,1,1,3.0
ord_004515,cust_06014,delivered,2018-01-09 07:52:00,RS,credit_card,4,1168.77,2,1106.6100000000001,62.16,perfumery,2018-01,7,Tuesday,1,0,4.0
ord_004516,cust_05771,delivered,2018-07-31 17:50:00,SE,credit_card,1,273.0,1,242.7,30.3,furniture_decor,2018-07,17,Tuesday,1,1,3.0
ord_004517,cust_00592,delivered,2018-04-09 20:36:00,ES,voucher,1,137.49,1,98.42,39.07,sports_leisure,2018-04,20,Monday,1,1,2.0
ord_004518,cust_05112,delivered,2017-12-10 16:56:00,RS,credit_card,10,616.91,1,586.72,30.19,pet_shop,2017-12,16,Sunday,1,0,5.0
ord_004519,cust_00028,delivered,2017-11-25 18:21:00,ES,credit_card,1,579.99,1,557.94,22.05,computers_accessories,2017-11,18,Saturday,1,1,5.0
ord_004520,cust_01615,delivered,2017-06-22 13:58:00,MG,credit_card,1,128.89,1,117.11,11.78,watches_gifts,2017-06,13,Thursday,1,0,5.0
ord_004521,cust_04128,delivered,2017-10-17 12:15:00,RS,debit_card,1,2146.75,4,2035.33,111.41999999999999,computers_accessories,2017-10,12,Tuesday,1,1,3.0
ord_004522,cust_00332,delivered,2018-02-10 18:00:00,SP,credit_card,5,760.45,2,709.04,51.41,perfumery,2018-02,18,Saturday,1,0,5.0
ord_004523,cust_01725,delivered,2017-05-30 16:12:00,SP,boleto,1,880.72,2,843.27,37.45,furniture_decor,2017-05,16,Tuesday,1,1,4.0
ord_004524,cust_03468,delivered,2018-01-08 12:25:00,MA,boleto,1,241.84,1,220.61,21.23,computers_accessories,2018-01,12,Monday,1,1,3.0
ord_004525,cust_00938,delivered,2017-03-28 06:36:00,RJ,voucher,1,648.86,1,630.47,18.39,telephony,2017-03,6,Tuesday,1,1,3.0
ord_004526,cust_03331,delivered,2017-08-21 11:12:00,MT,credit_card,5,1230.94,3,1149.5,81.44,bed_bath_table,2017-08,11,Monday,1,1,2.0
ord_004527,cust_02025,delivered,2017-02-27 08:30:00,RJ,debit_card,1,266.95,1,248.49,18.46,auto,2017-02,8,Monday,1,1,5.0
ord_004528,cust_00299,delivered,2018-07-15 19:49:00,SP,debit_card,1,1075.37,2,1013.1700000000001,62.2,garden_tools,2018-07,19,Sunday,1,1,4.0
ord_004529,cust_03217,delivered,2017-11-16 12:35:00,SP,boleto,1,982.13,3,877.9200000000001,104.21000000000001,auto,2017-11,12,Thursday,1,0,5.0
ord_004530,cust_02319,delivered,2018-03-18 12:09:00,SP,credit_card,1,311.08,1,275.41,35.67,housewares,2018-03,12,Sunday,1,1,3.0
ord_004531,cust_03744,canceled,2017-02-27 12:43:00,SP,boleto,1,584.38,3,530.9499999999999,53.43,housewares,2017-02,12,Monday,0,0,
ord_004532,cust_05720,delivered,2017-12-28 16:47:00,RJ,debit_card,1,136.94,1,114.33,22.61,bed_bath_table,2017-12,16,Thursday,1,0,5.0
ord_004533,cust_05400,delivered,2017-05-11 18:16:00,BA,voucher,1,1073.0,2,1030.28,42.72,furniture_decor,2017-05,18,Thursday,1,0,4.0
ord_004534,cust_05880,canceled,2018-03-09 08:51:00,PA,boleto,1,1061.82,3,895.01,166.81,housewares,2018-03,8,Friday,0,0,
ord_004535,cust_06133,delivered,2018-02-08 17:30:00,SP,credit_card,1,77.48,1,40.58,36.9,babies,2018-02,17,Thursday,1,0,5.0
ord_004536,cust_04448,delivered,2017-02-28 12:25:00,PR,boleto,1,308.76,1,279.6,29.16,telephony,2017-02,12,Tuesday,1,1,1.0
ord_004537,cust_01591,delivered,2018-07-10 19:37:00,SP,credit_card,1,542.65,1,500.12,42.53,auto,2018-07,19,Tuesday,1,1,2.0
ord_004538,cust_02194,delivered,2018-02-03 07:25:00,SP,boleto,1,161.12,1,142.61,18.51,bed_bath_table,2018-02,7,Saturday,1,0,4.0
ord_004539,cust_04697,delivered,2017-04-01 15:48:00,MT,boleto,1,983.22,2,900.15,83.07,toys,2017-04,15,Saturday,1,0,5.0
ord_004540,cust_05570,delivered,2018-05-12 12:45:00,RS,debit_card,1,533.01,1,506.45,26.56,furniture_decor,2018-05,12,Saturday,1,0,2.0
ord_004541,cust_01765,delivered,2017-05-26 13:44:00,MG,credit_card,1,749.92,2,675.98,73.94,sports_leisure,2017-05,13,Friday,1,1,5.0
ord_004542,cust_03585,delivered,2017-07-27 15:07:00,PA,boleto,1,288.6,1,238.88,49.72,sports_leisure,2017-07,15,Thursday,1,1,4.0
ord_004543,cust_01396,delivered,2018-01-12 17:25:00,GO,credit_card,8,620.26,1,597.05,23.21,health_beauty,2018-01,17,Friday,1,0,5.0
ord_004544,cust_03567,delivered,2017-04-02 22:15:00,SP,credit_card,3,491.53,1,474.28,17.25,furniture_decor,2017-04,22,Sunday,1,1,4.0
ord_004545,cust_03665,delivered,2017-03-03 18:21:00,SP,boleto,1,567.62,1,553.94,13.68,health_beauty,2017-03,18,Friday,1,0,3.0
ord_004546,cust_05955,delivered,2017-07-08 08:15:00,SP,credit_card,1,1066.72,3,999.49,67.22999999999999,bed_bath_table,2017-07,8,Saturday,1,0,5.0
ord_004547,cust_04347,unavailable,2017-05-17 18:42:00,RS,credit_card,1,627.7,1,587.11,40.59,furniture_decor,2017-05,18,Wednesday,0,0,
ord_004548,cust_00976,canceled,2017-02-21 13:40:00,PR,boleto,1,391.0,1,381.49,9.51,pet_shop,2017-02,13,Tuesday,0,0,
ord_004549,cust_04702,delivered,2017-11-10 10:41:00,RJ,debit_card,1,968.71,2,893.32,75.39,sports_leisure,2017-11,10,Friday,1,0,5.0
