order_id,item_number,product_category,price,freight_value
ord_004806,1,housewares,86.53,25.89
ord_004807,1,computers_accessories,516.08,16.79
ord_004808,1,toys,415.12,29.03
ord_004809,1,housewares,240.88,36.07
ord_004810,1,bed_bath_table,33.13,15.34
ord_004810,2,health_beauty,507.68,44.95
ord_004811,1,bed_bath_table,176.85,17.29
ord_004812,1,bed_bath_table,82.02,32.94
ord_004813,1,health_beauty,120.1,29.17
ord_004814,1,bed_bath_table,383.03,29.62
ord_004814,2,sports_leisure,283.58,35.16
ord_004815,1,sports_leisure,520.11,10.3
ord_004815,2,furniture_decor,586.76,17.25
ord_004815,3,bed_bath_table,621.83,13.99
ord_004816,1,auto,569.63,40.53
ord_004817,1,furniture_decor,620.5,25.59
ord_004818,1,perfumery,92.36,21.3
ord_004819,1,furniture_decor,491.31,11.63
ord_004820,1,garden_tools,236.88,40.04
ord_004821,1,babies,107.0,38.94
ord_004821,2,bed_bath_table,133.33,39.64
ord_004822,1,electronics,101.97,9.11
ord_004823,1,housewares,16.08,10.04
ord_004824,1,toys,569.02,37.92
ord_004825,1,pet_shop,113.84,40.41
ord_004826,1,furniture_decor,788.79,28.83
ord_004827,1,housewares,70.62,14.84
ord_004828,1,garden_tools,280.36,37.09
ord_004829,1,stationery,344.49,13.95
ord_004830,1,watches_gifts,435.07,25.89
ord_004831,1,housewares,414.73,15.02
ord_004832,1,stationery,381.08,33.32
ord_004832,2,cool_stuff,539.47,11.26
ord_004832,3,health_beauty,228.7,27.47
ord_004833,1,health_beauty,249.05,16.57
ord_004834,1,sports_leisure,333.29,16.41
ord_004834,2,watches_gifts,473.7,28.04
ord_004835,1,cool_stuff,501.11,10.41
ord_004836,1,food_drink,219.18,41.88
ord_004836,2,bed_bath_table,32.49,40.09
ord_004837,1,pet_shop,315.97,43.29
ord_004838,1,auto,411.23,26.9
ord_004839,1,garden_tools,345.61,16.93
ord_004840,1,bed_bath_table,389.91,34.43
ord_004840,2,housewares,618.76,27.77
ord_004840,3,watches_gifts,23.09,32.74
ord_004841,1,watches_gifts,299.51,15.42
ord_004842,1,cool_stuff,363.3,36.03
ord_004842,2,health_beauty,305.13,30.25
ord_004843,1,bed_bath_table,470.56,25.86
ord_004843,2,furniture_decor,102.68,43.35
ord_004844,1,computers_accessories,167.77,9.73
ord_004845,1,pet_shop,633.18,15.24
ord_004845,2,housewares,222.77,13.44
ord_004846,1,fashion_bags_accessories,556.97,15.27
ord_004847,1,perfumery,412.86,10.45
ord_004848,1,housewares,572.57,32.55
ord_004849,1,health_beauty,493.96,21.76
ord_004850,1,bed_bath_table,338.13,8.55
ord_004851,1,stationery,389.26,17.08
ord_004851,2,sports_leisure,610.24,17.49
ord_004852,1,health_beauty,189.16,13.92
ord_004853,1,electronics,64.92,13.15
ord_004854,1,food_drink,219.22,43.15
ord_004854,2,health_beauty,30.76,29.19
ord_004854,3,perfumery,454.73,37.11
ord_004854,4,sports_leisure,94.01,11.58
ord_004855,1,watches_gifts,163.91,43.1
ord_004856,1,health_beauty,204.33,13.42
ord_004856,2,auto,57.14,10.22
ord_004857,1,pet_shop,182.7,29.32
ord_004857,2,sports_leisure,15.92,35.81
ord_004857,3,housewares,144.58,36.1
ord_004858,1,bed_bath_table,97.87,12.54
ord_004858,2,telephony,458.54,8.17
ord_004859,1,telephony,293.72,8.93
ord_004859,2,sports_leisure,511.88,11.88
ord_004860,1,bed_bath_table,231.93,19.09
ord_004861,1,health_beauty,467.97,36.83
ord_004862,1,auto,424.76,13.9
ord_004863,1,toys,235.55,10.6
ord_004864,1,garden_tools,195.8,25.66
ord_004865,1,babies,405.25,15.03
ord_004866,1,electronics,226.19,24.91
ord_004867,1,sports_leisure,265.5,43.85
ord_004868,1,pet_shop,469.43,34.99
ord_004869,1,garden_tools,530.38,9.29
ord_004870,1,telephony,188.61,19.6
ord_004871,1,fashion_bags_accessories,377.96,42.19
ord_004872,1,health_beauty,259.92,14.61
ord_004872,2,pet_shop,274.98,37.73
ord_004873,1,housewares,246.56,24.78
ord_004873,2,computers_accessories,211.74,13.74
ord_004873,3,fashion_bags_accessories,99.51,33.02
ord_004874,1,health_beauty,556.45,8.29
ord_004875,1,sports_leisure,413.24,30.04
ord_004875,2,watches_gifts,115.25,32.49
ord_004876,1,health_beauty,369.69,17.27
ord_004877,1,food_drink,452.72,43.28
ord_004878,1,sports_leisure,190.94,20.33
ord_004879,1,bed_bath_table,248.75,40.48
ord_004880,1,cool_stuff,222.43,28.98
ord_004881,1,perfumery,490.89,32.73
ord_004881,2,food_drink,366.13,30.77
ord_004882,1,babies,363.91,30.66
ord_004883,1,food_drink,227.27,20.95
ord_004884,1,sports_leisure,347.7,10.22
ord_004885,1,sports_leisure,414.69,24.39
ord_004886,1,toys,87.05,39.08
ord_004886,2,health_beauty,303.09,39.86
ord_004887,1,fashion_bags_accessories,443.25,16.01
ord_004888,1,health_beauty,216.67,25.99
ord_004888,2,sports_leisure,649.6,8.34
ord_004889,1,computers_accessories,733.7,40.58
ord_004890,1,cool_stuff,621.86,31.56
ord_004891,1,fashion_bags_accessories,20.93,16.21
ord_004892,1,books_general_interest,552.7,18.0
ord_004893,1,electronics,717.53,35.09
ord_004893,2,telephony,98.71,34.91
ord_004894,1,electronics,152.66,13.16
ord_004895,1,watches_gifts,135.32,27.44
ord_004895,2,toys,336.88,9.08
ord_004896,1,health_beauty,462.39,15.4
ord_004897,1,housewares,363.37,16.16
ord_004898,1,computers_accessories,649.61,16.76
ord_004898,2,health_beauty,615.72,8.25
ord_004898,3,computers_accessories,637.78,37.26
ord_004899,1,health_beauty,610.72,44.78
ord_004900,1,electronics,455.27,41.11
ord_004900,2,auto,446.62,40.83
ord_004901,1,telephony,484.11,42.28
ord_004902,1,pet_shop,313.57,27.28
ord_004903,1,telephony,344.97,26.22
ord_004904,1,sports_leisure,63.37,23.47
ord_004905,1,cool_stuff,370.66,12.28
ord_004905,2,bed_bath_table,148.54,8.77
ord_004905,3,electronics,556.8,12.51
ord_004905,4,telephony,478.09,32.83
ord_004906,1,housewares,57.86,37.55
ord_004907,1,bed_bath_table,466.72,23.54
ord_004907,2,bed_bath_table,511.26,26.48
ord_004908,1,pet_shop,574.62,25.99
ord_004908,2,electronics,137.24,20.97
ord_004909,1,food_drink,527.82,21.09
ord_004910,1,babies,648.05,25.44
ord_004910,2,babies,568.53,17.19
ord_004911,1,health_beauty,106.76,33.1
ord_004911,2,housewares,431.96,32.32
ord_004911,3,health_beauty,532.38,33.66
ord_004912,1,computers_accessories,647.53,9.13
ord_004913,1,auto,308.36,14.96
ord_004914,1,furniture_decor,836.05,39.62
ord_004915,1,cool_stuff,621.49,14.93
ord_004916,1,bed_bath_table,49.01,40.54
ord_004917,1,bed_bath_table,30.33,42.38
ord_004918,1,telephony,326.63,32.12
ord_004919,1,bed_bath_table,169.87,34.34
ord_004920,1,bed_bath_table,236.4,21.04
ord_004921,1,housewares,322.13,17.9
ord_004922,1,sports_leisure,107.97,8.91
ord_004922,2,furniture_decor,386.6,13.58
ord_004923,1,cool_stuff,522.75,36.63
ord_004923,2,health_beauty,461.58,11.75
ord_004924,1,health_beauty,176.48,34.96
ord_004925,1,sports_leisure,596.31,17.42
ord_004926,1,bed_bath_table,158.16,37.17
ord_004927,1,health_beauty,229.92,33.47
ord_004927,2,books_general_interest,543.3,8.86
ord_004928,1,fashion_bags_accessories,447.37,55.85
ord_004929,1,furniture_decor,651.79,33.65
ord_004930,1,sports_leisure,364.0,43.82
ord_004931,1,pet_shop,175.39,17.34
ord_004931,2,furniture_decor,685.29,22.65
ord_004932,1,furniture_decor,302.96,37.42
ord_004933,1,bed_bath_table,464.04,24.04
ord_004934,1,housewares,260.37,32.48
ord_004935,1,electronics,391.58,44.01
ord_004936,1,computers_accessories,283.06,33.04
ord_004937,1,auto,318.34,15.06
ord_004938,1,computers_accessories,359.92,27.35
ord_004938,2,auto,79.4,27.67
ord_004939,1,babies,293.09,8.93
ord_004939,2,health_beauty,40.4,24.41
ord_004940,1,perfumery,319.71,38.8
ord_004941,1,bed_bath_table,407.53,24.79
ord_004942,1,housewares,535.7,11.67
ord_004943,1,watches_gifts,61.93,11.37
ord_004944,1,bed_bath_table,353.31,15.13
ord_004945,1,telephony,181.91,18.42
ord_004946,1,computers_accessories,464.5,40.97
ord_004947,1,watches_gifts,384.84,14.64
ord_004948,1,auto,460.71,25.21
ord_004949,1,pet_shop,292.16,13.29
ord_004950,1,watches_gifts,94.36,20.2
ord_004950,2,health_beauty,73.93,18.53
ord_004950,3,stationery,435.02,37.76
ord_004951,1,pet_shop,418.79,36.56
ord_004952,1,health_beauty,266.74,38.58
ord_004952,2,computers_accessories,592.8,9.33
ord_004952,3,health_beauty,648.67,42.41
ord_004953,1,bed_bath_table,520.63,41.73
ord_004954,1,sports_leisure,456.97,33.41
ord_004955,1,fashion_bags_accessories,122.41,12.2
ord_004955,2,sports_leisure,57.7,18.93
ord_004956,1,bed_bath_table,467.05,27.94
ord_004956,2,sports_leisure,199.55,29.66
ord_004956,3,sports_leisure,103.49,36.89
ord_004957,1,telephony,566.48,24.59
ord_004957,2,health_beauty,259.61,15.54
ord_004958,1,garden_tools,540.39,33.11
ord_004959,1,sports_leisure,153.15,28.25
ord_004960,1,health_beauty,505.77,33.2
ord_004960,2,watches_gifts,294.01,20.88
ord_004961,1,auto,625.33,29.44
ord_004961,2,fashion_bags_accessories,81.42,19.43
ord_004962,1,electronics,791.43,50.42
ord_004963,1,garden_tools,353.63,16.21
ord_004964,1,bed_bath_table,571.89,15.51
ord_004965,1,housewares,648.68,25.95
ord_004965,2,health_beauty,554.15,44.32
ord_004966,1,watches_gifts,452.94,34.18
ord_004967,1,watches_gifts,446.52,15.56
ord_004967,2,computers_accessories,779.43,26.69
ord_004968,1,garden_tools,33.54,23.2
ord_004969,1,computers_accessories,746.92,30.99
ord_004970,1,bed_bath_table,25.49,17.94
ord_004971,1,cool_stuff,231.89,9.72
ord_004971,2,toys,369.11,25.37
ord_004972,1,stationery,648.99,39.0
ord_004973,1,pet_shop,109.72,20.04
ord_004973,2,telephony,411.43,29.5
ord_004974,1,babies,255.45,41.76
ord_004975,1,sports_leisure,354.63,29.18
ord_004976,1,health_beauty,592.45,8.39
ord_004977,1,bed_bath_table,429.78,36.69
ord_004978,1,watches_gifts,577.09,16.75
ord_004979,1,computers_accessories,225.22,32.07
ord_004980,1,computers_accessories,171.21,23.63
ord_004981,1,pet_shop,208.38,19.53
ord_004981,2,bed_bath_table,307.42,35.0
ord_004981,3,food_drink,206.7,34.9
ord_004982,1,garden_tools,60.15,42.5
ord_004983,1,auto,84.7,21.95
ord_004984,1,bed_bath_table,611.86,26.96
ord_004985,1,stationery,631.48,27.98
ord_004986,1,watches_gifts,360.61,12.08
ord_004987,1,toys,215.41,30.24
ord_004987,2,housewares,458.99,21.53
ord_004988,1,health_beauty,632.96,28.29
ord_004988,2,bed_bath_table,325.33,22.7
ord_004989,1,perfumery,413.96,14.72
ord_004989,2,garden_tools,304.68,27.21
ord_004990,1,computers_accessories,368.85,32.25
ord_004990,2,food_drink,81.0,33.37
ord_004991,1,toys,100.83,21.12
ord_004991,2,auto,262.52,29.73
ord_004991,3,watches_gifts,593.76,19.56
ord_004992,1,electronics,842.72,44.36
ord_004993,1,bed_bath_table,179.18,31.28
ord_004994,1,bed_bath_table,337.74,17.72
ord_004994,2,fashion_bags_accessories,598.46,25.99
ord_004995,1,auto,135.95,32.32
ord_004996,1,computers_accessories,702.14,30.87
ord_004997,1,food_drink,519.96,27.14
ord_004998,1,housewares,165.23,34.59
ord_004999,1,bed_bath_table,382.46,23.1
ord_004999,2,perfumery,567.5,24.4
ord_005000,1,health_beauty,621.6,19.09
ord_005001,1,health_beauty,21.69,15.99
ord_005001,2,electronics,95.17,44.97
ord_005002,1,pet_shop,501.71,15.0
ord_005003,1,furniture_decor,66.85,20.27
ord_005004,1,watches_gifts,591.43,20.52
ord_005005,1,telephony,106.17,39.18
ord_005006,1,bed_bath_table,143.84,29.04
ord_005007,1,telephony,442.13,23.18
ord_005008,1,bed_bath_table,462.38,11.67
ord_005009,1,fashion_bags_accessories,241.13,22.03
ord_005009,2,watches_gifts,441.15,40.51
ord_005009,3,health_beauty,338.96,14.7
ord_005009,4,bed_bath_table,268.42,33.11
ord_005010,1,books_general_interest,301.05,24.2
ord_005011,1,health_beauty,27.11,40.8
ord_005012,1,garden_tools,355.72,32.16
ord_005012,2,computers_accessories,388.06,11.84
ord_005013,1,auto,446.32,12.37
ord_005013,2,furniture_decor,796.01,26.65
ord_005013,3,electronics,24.69,32.03
ord_005014,1,bed_bath_table,212.15,30.62
ord_005014,2,bed_bath_table,86.25,34.65
ord_005014,3,fashion_bags_accessories,486.99,20.01
ord_005015,1,health_beauty,45.32,23.4
ord_005016,1,computers_accessories,349.5,23.62
ord_005017,1,electronics,379.96,42.36
ord_005018,1,garden_tools,135.41,24.75
ord_005019,1,watches_gifts,609.42,19.1
ord_005020,1,pet_shop,107.56,41.4
ord_005021,1,furniture_decor,163.25,33.39
ord_005021,2,perfumery,94.37,10.19
ord_005022,1,books_general_interest,470.22,19.73
ord_005023,1,telephony,228.42,40.19
ord_005024,1,telephony,142.03,34.16
ord_005025,1,computers_accessories,471.14,29.7
ord_005025,2,pet_shop,216.1,41.17
ord_005025,3,fashion_bags_accessories,473.82,21.46
ord_005026,1,electronics,333.22,37.87
ord_005026,2,auto,338.43,13.84
ord_005027,1,computers_accessories,651.37,10.69
ord_005027,2,health_beauty,599.14,9.92
ord_005028,1,bed_bath_table,483.12,14.19
ord_005029,1,computers_accessories,769.28,27.91
ord_005029,2,stationery,260.95,20.76
ord_005029,3,garden_tools,252.73,24.41
ord_005030,1,sports_leisure,620.93,32.94
ord_005030,2,babies,232.67,16.12
ord_005030,3,watches_gifts,411.94,15.87
ord_005031,1,furniture_decor,87.91,31.53
ord_005031,2,auto,342.8,41.04
ord_005031,3,health_beauty,324.9,16.91
ord_005032,1,housewares,265.87,36.74
ord_005033,1,cool_stuff,596.5,26.08
ord_005033,2,furniture_decor,269.91,38.69
ord_005034,1,furniture_decor,708.73,31.34
ord_005035,1,computers_accessories,63.14,37.84
ord_005035,2,bed_bath_table,46.44,37.68
ord_005035,3,pet_shop,266.1,16.03
ord_005036,1,health_beauty,416.98,31.88
ord_005037,1,garden_tools,452.2,12.92
ord_005038,1,babies,129.3,33.06
ord_005039,1,stationery,270.28,20.46
ord_005040,1,bed_bath_table,623.38,32.92
ord_005041,1,watches_gifts,188.6,34.66
ord_005042,1,food_drink,169.82,44.47
ord_005043,1,computers_accessories,572.44,33.46
ord_005044,1,furniture_decor,753.91,9.18
ord_005045,1,furniture_decor,564.66,8.53
ord_005046,1,sports_leisure,157.8,21.15
ord_005047,1,auto,141.43,8.27
ord_005047,2,furniture_decor,562.35,41.79
ord_005047,3,sports_leisure,25.54,22.8
ord_005048,1,auto,322.04,32.23
ord_005048,2,furniture_decor,762.76,40.14
ord_005049,1,babies,324.89,38.52
ord_005049,2,housewares,208.64,15.63
ord_005050,1,bed_bath_table,59.31,10.72
ord_005051,1,pet_shop,30.27,8.81
ord_005052,1,garden_tools,318.9,35.92
ord_005052,2,electronics,828.88,21.09
ord_005052,3,stationery,411.99,16.69
ord_005052,4,babies,121.66,40.85
ord_005053,1,stationery,269.92,30.83
ord_005054,1,cool_stuff,224.74,39.33
ord_005055,1,electronics,479.8,42.0
ord_005056,1,bed_bath_table,571.45,9.4
ord_005056,2,health_beauty,391.68,37.03
ord_005057,1,fashion_bags_accessories,161.26,9.38
ord_005057,2,bed_bath_table,46.95,35.08
ord_005058,1,furniture_decor,435.27,31.77
ord_005059,1,health_beauty,339.77,23.99
ord_005060,1,bed_bath_table,159.76,21.03
ord_005060,2,computers_accessories,798.61,23.3
ord_005061,1,computers_accessories,337.93,44.08
ord_005062,1,telephony,211.9,37.42
ord_005062,2,sports_leisure,545.87,9.07
ord_005063,1,housewares,341.67,29.69
ord_005063,2,fashion_bags_accessories,493.08,27.82
ord_005064,1,health_beauty,47.43,38.51
ord_005065,1,electronics,235.51,41.97
ord_005066,1,toys,364.69,27.12
ord_005067,1,auto,589.93,28.42
ord_005068,1,computers_accessories,319.81,12.5
ord_005069,1,food_drink,363.91,24.85
ord_005070,1,sports_leisure,158.85,10.07
ord_005071,1,cool_stuff,449.09,22.27
ord_005072,1,perfumery,508.08,13.36
ord_005073,1,sports_leisure,205.96,31.52
ord_005073,2,furniture_decor,586.28,38.73
ord_005073,3,sports_leisure,459.27,14.67
ord_005074,1,health_beauty,479.12,25.54
ord_005074,2,health_beauty,506.09,19.58
ord_005075,1,computers_accessories,394.38,34.2
ord_005076,1,telephony,297.36,12.07
ord_005077,1,bed_bath_table,290.25,16.05
ord_005077,2,garden_tools,547.45,17.68
ord_005078,1,bed_bath_table,621.99,35.09
ord_005079,1,food_drink,467.65,25.82
ord_005080,1,toys,192.61,30.2
ord_005081,1,health_beauty,554.85,17.44
ord_005082,1,stationery,257.74,32.88
ord_005083,1,furniture_decor,844.83,36.9
ord_005084,1,computers_accessories,387.74,31.94
ord_005085,1,toys,98.62,14.41
ord_005086,1,food_drink,81.83,10.2
ord_005086,2,furniture_decor,257.1,39.81
ord_005087,1,watches_gifts,590.86,13.79
ord_005088,1,babies,92.91,44.42
ord_005088,2,babies,472.91,20.77
ord_005089,1,garden_tools,425.99,18.52
ord_005090,1,garden_tools,324.76,19.45
ord_005090,2,health_beauty,414.62,10.48
ord_005091,1,health_beauty,89.45,17.01
ord_005091,2,health_beauty,456.18,33.41
ord_005092,1,telephony,431.34,39.02
ord_005092,2,sports_leisure,382.42,30.46
ord_005093,1,furniture_decor,20.72,30.8
ord_005093,2,computers_accessories,62.72,23.86
ord_005093,3,sports_leisure,18.86,15.76
ord_005093,4,bed_bath_table,493.89,25.8
ord_005094,1,furniture_decor,147.16,23.33
ord_005095,1,bed_bath_table,640.2,27.5
ord_005096,1,watches_gifts,52.5,39.39
ord_005097,1,bed_bath_table,151.99,8.1
ord_005097,2,food_drink,416.52,38.15
ord_005097,3,furniture_decor,400.52,22.91
ord_005098,1,toys,646.38,16.34
ord_005099,1,health_beauty,450.77,28.53
ord_005100,1,books_general_interest,178.24,22.46
ord_005101,1,perfumery,108.75,39.35
ord_005102,1,furniture_decor,128.51,31.6
ord_005103,1,toys,330.15,26.02
ord_005103,2,cool_stuff,578.83,28.23
ord_005104,1,books_general_interest,263.8,23.73
ord_005105,1,toys,168.92,25.22
ord_005106,1,furniture_decor,65.71,15.59
ord_005106,2,watches_gifts,16.55,21.08
ord_005107,1,garden_tools,367.26,37.09
ord_005108,1,computers_accessories,100.43,27.3
ord_005108,2,pet_shop,133.69,21.28
ord_005109,1,auto,273.46,38.59
ord_005110,1,cool_stuff,447.25,34.29
ord_005111,1,health_beauty,532.87,19.38
ord_005112,1,health_beauty,114.05,22.91
ord_005113,1,bed_bath_table,112.91,22.13
ord_005114,1,cool_stuff,421.03,39.4
ord_005115,1,bed_bath_table,574.15,30.74
ord_005115,2,housewares,369.33,40.56
ord_005116,1,furniture_decor,131.37,32.57
ord_005117,1,telephony,244.07,30.03
ord_005118,1,watches_gifts,513.22,30.2
ord_005119,1,cool_stuff,518.22,17.16
ord_005120,1,sports_leisure,376.45,10.26
ord_005120,2,pet_shop,232.22,19.9
ord_005121,1,sports_leisure,497.4,17.1
ord_005122,1,pet_shop,546.6,33.34
ord_005123,1,housewares,408.95,22.08
ord_005124,1,computers_accessories,234.27,41.05
ord_005124,2,watches_gifts,501.44,15.61
ord_005125,1,electronics,85.2,37.99
ord_005126,1,auto,22.26,44.73
ord_005127,1,garden_tools,38.65,30.2
ord_005127,2,health_beauty,552.92,37.07
ord_005128,1,bed_bath_table,242.85,30.82
ord_005129,1,health_beauty,552.18,29.93
ord_005129,2,electronics,134.43,38.2
ord_005130,1,computers_accessories,797.49,11.05
ord_005131,1,bed_bath_table,569.47,44.07
ord_005132,1,sports_leisure,357.89,23.18
ord_005133,1,bed_bath_table,114.69,10.25
ord_005133,2,electronics,510.74,15.03
ord_005134,1,furniture_decor,668.1,44.14
ord_005135,1,electronics,768.3,13.36
ord_005135,2,computers_accessories,825.53,15.76
ord_005136,1,sports_leisure,573.69,35.97
ord_005137,1,perfumery,25.51,8.76
ord_005138,1,telephony,80.42,40.61
ord_005139,1,bed_bath_table,219.59,34.6
ord_005139,2,housewares,486.71,13.42
ord_005140,1,electronics,736.42,24.43
ord_005141,1,bed_bath_table,135.41,21.82
ord_005142,1,furniture_decor,664.06,41.41
ord_005142,2,bed_bath_table,290.88,19.96
ord_005143,1,furniture_decor,807.85,41.14
ord_005144,1,health_beauty,646.11,25.35
ord_005145,1,sports_leisure,419.91,9.25
ord_005146,1,furniture_decor,375.32,30.45
ord_005147,1,fashion_bags_accessories,484.5,41.57
ord_005148,1,computers_accessories,731.17,23.26
ord_005148,2,health_beauty,166.13,39.35
ord_005149,1,auto,347.56,38.01
ord_005149,2,perfumery,189.31,22.72
ord_005149,3,auto,194.46,35.09
ord_005149,4,furniture_decor,426.54,21.78
ord_005150,1,watches_gifts,57.52,26.76
ord_005151,1,housewares,625.46,12.28
ord_005151,2,telephony,271.78,27.19
ord_005152,1,sports_leisure,476.85,19.49
ord_005152,2,furniture_decor,331.21,24.64
ord_005153,1,stationery,515.66,12.31
ord_005154,1,stationery,221.21,22.45
ord_005155,1,stationery,250.98,26.44
ord_005156,1,telephony,166.03,38.11
ord_005157,1,books_general_interest,623.86,9.24
ord_005158,1,computers_accessories,309.35,17.42
ord_005158,2,health_beauty,458.26,11.22
ord_005158,3,stationery,492.01,25.54
ord_005159,1,health_beauty,321.44,26.16
ord_005159,2,health_beauty,599.74,9.07
ord_005160,1,garden_tools,345.53,43.37
ord_005161,1,health_beauty,602.05,17.37
ord_005162,1,auto,531.56,22.76
ord_005162,2,telephony,301.08,34.33
ord_005163,1,housewares,205.52,18.72
ord_005163,2,fashion_bags_accessories,360.53,32.35
ord_005163,3,toys,161.16,19.07
ord_005164,1,bed_bath_table,65.72,33.12
ord_005164,2,pet_shop,283.57,29.42
ord_005165,1,cool_stuff,177.68,33.39
ord_005166,1,toys,523.75,17.83
ord_005167,1,housewares,369.97,44.61
ord_005168,1,furniture_decor,161.45,39.0
ord_005168,2,bed_bath_table,311.02,27.95
ord_005168,3,sports_leisure,130.92,10.91
ord_005169,1,watches_gifts,231.47,35.63
ord_005169,2,telephony,598.34,10.35
ord_005169,3,sports_leisure,429.5,21.93
ord_005170,1,furniture_decor,172.06,40.37
ord_005171,1,watches_gifts,568.65,12.34
ord_005172,1,garden_tools,212.86,12.32
ord_005173,1,bed_bath_table,75.43,40.02
ord_005173,2,auto,515.91,24.09
ord_005173,3,telephony,608.26,30.7
ord_005173,4,auto,313.19,18.5
ord_005174,1,sports_leisure,252.28,24.03
ord_005175,1,telephony,554.68,19.72
ord_005175,2,furniture_decor,103.64,37.3
ord_005176,1,health_beauty,625.35,17.61
ord_005177,1,stationery,362.33,34.37
ord_005178,1,housewares,611.09,13.7
ord_005178,2,bed_bath_table,568.87,26.41
ord_005178,3,housewares,629.95,18.99
ord_005178,4,pet_shop,617.18,33.29
ord_005179,1,pet_shop,229.05,35.67
ord_005180,1,watches_gifts,348.52,36.62
ord_005181,1,health_beauty,526.99,21.49
ord_005182,1,health_beauty,635.14,41.59
ord_005183,1,books_general_interest,311.84,33.36
ord_005183,2,telephony,165.0,16.41
ord_005183,3,perfumery,402.56,37.84
ord_005184,1,health_beauty,256.96,33.87
ord_005185,1,pet_shop,356.03,38.98
ord_005186,1,computers_accessories,291.77,18.33
ord_005186,2,bed_bath_table,487.3,29.51
ord_005187,1,health_beauty,519.43,43.82
ord_005188,1,computers_accessories,246.06,21.43
ord_005189,1,sports_leisure,205.84,32.38
ord_005190,1,furniture_decor,343.47,30.69
ord_005191,1,telephony,164.31,25.92
ord_005192,1,furniture_decor,163.51,20.02
ord_005192,2,furniture_decor,117.11,20.92
ord_005193,1,watches_gifts,237.84,14.36
ord_005194,1,telephony,178.85,36.4
ord_005195,1,health_beauty,205.47,36.67
ord_005196,1,housewares,446.13,28.69
ord_005197,1,auto,562.27,18.68
ord_005198,1,fashion_bags_accessories,572.1,23.25
ord_005199,1,health_beauty,302.14,28.91
ord_005200,1,watches_gifts,433.56,36.65
ord_005200,2,furniture_decor,821.24,18.63
ord_005200,3,babies,427.57,17.11
ord_005201,1,babies,553.93,38.21
ord_005202,1,bed_bath_table,311.61,15.72
ord_005203,1,books_general_interest,369.86,26.73
ord_005203,2,fashion_bags_accessories,78.58,26.94
ord_005203,3,computers_accessories,757.36,30.84
ord_005203,4,toys,406.07,41.08
ord_005204,1,furniture_decor,119.66,19.19
ord_005205,1,health_beauty,288.37,33.36
ord_005206,1,health_beauty,489.85,12.13
ord_005207,1,sports_leisure,19.3,37.07
ord_005207,2,babies,276.48,39.05
ord_005208,1,bed_bath_table,404.32,18.23
ord_005208,2,electronics,435.37,10.96
ord_005208,3,furniture_decor,442.62,10.59
ord_005209,1,bed_bath_table,589.11,36.86
ord_005209,2,cool_stuff,635.38,10.93
ord_005210,1,bed_bath_table,160.2,16.22
ord_005210,2,furniture_decor,707.44,30.24
ord_005211,1,telephony,269.93,18.26
ord_005212,1,sports_leisure,75.03,19.76
ord_005212,2,pet_shop,296.83,41.1
ord_005213,1,sports_leisure,491.84,9.49
ord_005214,1,computers_accessories,782.64,23.63
ord_005214,2,food_drink,327.41,25.91
ord_005214,3,housewares,464.05,35.95
ord_005215,1,bed_bath_table,60.94,38.39
ord_005216,1,furniture_decor,338.29,43.65
ord_005217,1,telephony,27.0,22.48
ord_005218,1,pet_shop,23.03,13.07
ord_005219,1,bed_bath_table,211.91,31.86
ord_005219,2,health_beauty,407.4,27.06
ord_005219,3,fashion_bags_accessories,27.86,34.34
ord_005219,4,pet_shop,449.53,17.92
ord_005220,1,stationery,474.26,38.75
ord_005221,1,computers_accessories,583.64,30.46
ord_005222,1,garden_tools,629.41,14.95
ord_005222,2,furniture_decor,122.89,37.79
ord_005222,3,garden_tools,475.22,19.69
ord_005223,1,bed_bath_table,64.11,21.65
ord_005224,1,bed_bath_table,51.21,37.7
ord_005225,1,electronics,609.29,25.71
ord_005225,2,cool_stuff,497.86,37.5
ord_005226,1,health_beauty,612.87,14.82
ord_005227,1,watches_gifts,621.49,14.18
ord_005228,1,bed_bath_table,280.54,34.04
ord_005228,2,sports_leisure,225.7,33.73
ord_005229,1,babies,369.07,25.76
ord_005229,2,computers_accessories,241.28,25.42
ord_005230,1,babies,323.49,8.41
ord_005231,1,watches_gifts,624.17,35.85
ord_005232,1,sports_leisure,231.34,28.73
ord_005233,1,telephony,363.4,19.14
ord_005234,1,furniture_decor,512.71,14.7
ord_005235,1,bed_bath_table,125.15,13.26
ord_005235,2,furniture_decor,425.49,17.13
ord_005236,1,auto,415.76,8.16
ord_005236,2,health_beauty,149.05,32.64
ord_005237,1,electronics,348.97,37.26
ord_005238,1,furniture_decor,769.07,42.03
ord_005239,1,cool_stuff,471.58,45.15
ord_005240,1,bed_bath_table,306.93,31.22
ord_005241,1,furniture_decor,602.03,27.71
ord_005242,1,furniture_decor,244.18,32.07
ord_005243,1,watches_gifts,274.72,43.2
ord_005244,1,cool_stuff,429.14,33.46
ord_005245,1,bed_bath_table,466.13,21.96
ord_005246,1,sports_leisure,187.72,13.25
ord_005247,1,cool_stuff,392.22,25.92
ord_005247,2,watches_gifts,549.6,13.82
ord_005248,1,bed_bath_table,240.83,9.78
ord_005249,1,garden_tools,406.74,12.22
ord_005250,1,watches_gifts,554.52,37.65
ord_005251,1,bed_bath_table,109.41,22.34
ord_005252,1,bed_bath_table,622.81,20.83
